Country name,Country,Sector,Source,Gas,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Saudi Arabia,SAU,Gas flaring,GCP,CO2,,,,,,,,18.6827,20.2484,23.5925,28.5293,38.2705,52.0481,73.0821,75.1853,56.1068,71.9672,71.9426,62.6214,65.1313,73.8003,49.2075,41.111,31.3924,8.1158,5.9615,4.6166,3.8472,6.346,7.8851,0.46166,0.8647,0.53861,0.72914,1.2128,0.46166,1.788,1.9053,0.82806,0.59723,1.1139,0.44334,0.13557,0.23083,0.42502,0.38472,0.13557,0.38472,,,,,3.646,3.7583,3.6546,4.0481,3.8839,4.3523,4.3372,3.9489,4.2565,3.9052
Saudi Arabia,SAU,Oil,GCP,CO2,2.6308,3.5174,6.1372,6.8114,5.6755,2.1178,4.1073,4.4628,5.433,8.0388,16.3877,21.134,17.2162,20.5514,21.9584,25.5454,27.8364,44.3454,50.358,70.565,72.0709,81.132,96.1053,117.0695,109.0077,123.3658,147.1096,131.0136,134.7729,133.405,111.4003,170.6764,194.7013,212.7941,195.1593,178.4515,169.3428,124.0044,114.914,135.143,198.3714,205.0045,219.4626,216.8392,263.1937,256.6888,283.7658,258.4659,288.8148,326.0667,359.6472,335.7103,386.2186,359.3834,355.2819,415.1129,368.2335,367.6625,339.4989,371.9949,371.0345,369.7214
Saudi Arabia,SAU,Total fossil fuels and cement,GCP,CO2,2.6744,3.5683,6.25,6.9388,7.0412,4.2163,6.4073,25.4855,29.0791,35.271,45.2513,59.7567,70.2817,95.0536,98.7019,83.2609,101.4596,118.0705,115.0246,138.0047,169.2404,175.3045,157.8933,160.837,155.5124,172.4212,204.6038,190.4469,202.2519,203.4239,208.497,288.5455,316.1747,340.6424,328.139,262.4211,258.2748,215.8075,207.2401,225.9855,296.3638,296.5881,325.6979,326.5171,394.5849,395.8548,431.292,386.5071,432.3364,465.8443,517.7159,497.659,566.8255,544.5636,612.8419,678.8493,642.8598,643.6386,626.1911,656.4814,661.193,672.3799
Senegal,SEN,Cement,GCP,CO2,0.083589,0.090857,0.090857,0.094491,0.10176,0.090857,0.094491,0.083589,0.098126,0.10176,0.11993,0.11993,0.16718,0.14537,0.16354,0.17808,0.18685,0.15985,0.17204,0.18044,0.18174,0.17279,0.164,0.17851,0.16977,0.1773,0.15617,0.16022,0.16433,0.15909,0.19295,0.20618,0.24598,0.24111,0.2795,0.28274,0.32991,0.34687,0.40554,0.40492,0.54216,0.61975,0.663,0.67673,0.95134,1.0395,1.1321,1.2205,1.1862,1.2786,1.5679,1.7888,1.7928,2.0206,1.8983,1.7883,1.9952,2.0138,2.0971,2.6737,2.6737,2.6737
Senegal,SEN,Coal,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27114,0.28192,0.37006,0.37006,0.44701,0.70715,0.59723,0.74013,0.67418,0.94208,0.81707,0.81378,1.0992,1.1505,1.2055,1.44,2.2607,2.0879,1.8941,2.1903
Senegal,SEN,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014656,0.014656,0.010992,0.007328,0.003664,0.025648,0.036675,0.0916,0.084272,0.044018,0.04026,0.010992,,,0.007328,0.021968,0.025648,0.025648,0.021984,0.021984,0.021984,0.032976,0.047632,0.036657,0.05496,0.084311,0.07328,0.047632,0.043968,0.03664,0.021984,0.029304,0.031372,0.033937
Senegal,SEN,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011355,,,,
Senegal,SEN,Oil,GCP,CO2,0.74379,0.72181,0.72181,0.76578,0.82074,1.6012,1.6232,0.61555,,0.38838,1.1871,1.2311,1.2861,1.4033,1.6854,2.3999,1.5828,2.0775,2.4476,2.7077,3.1547,3.1071,2.8726,2.4329,3.1144,2.4732,2.4803,2.2644,2.5318,3.4881,2.9349,3.1657,3.173,3.272,3.5208,3.0558,3.25,2.7915,2.8878,3.1877,3.3599,3.6384,3.4955,3.9469,3.8912,4.1037,2.8213,2.9129,2.9349,3.206,4.5727,5.0513,4.6972,4.934,5.6536,6.859,6.7711,7.2584,6.9506,7.9706,8.1447,8.7
Senegal,SEN,Total fossil fuels and cement,GCP,CO2,0.82738,0.81267,0.81267,0.86027,0.9225,1.692,1.7176,0.69914,0.098126,0.49014,1.3071,1.351,1.4532,1.5487,1.849,2.578,1.7697,2.2373,2.6196,2.8881,3.3364,3.2799,3.0366,2.6114,3.2842,2.6505,2.6364,2.4246,2.7108,3.6619,3.1388,3.3792,3.4227,3.5387,3.837,3.4301,3.6641,3.1824,3.3336,3.6036,3.9021,4.2581,4.4369,4.9275,5.2382,5.5389,4.4224,4.8625,4.7403,5.2577,6.8624,7.8188,7.3621,7.8527,8.7244,9.8454,10.0157,10.7601,11.3304,12.7615,12.7439,13.5979
Seychelles,SYC,Oil,GCP,CO2,,,,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.029312,0.032976,0.043968,0.047632,0.05496,0.058624,0.080608,0.084272,0.076944,0.12091,0.095264,0.098928,0.084272,0.098928,0.098928,0.15022,0.16488,0.20152,0.19786,0.2345,0.15022,0.17221,0.17221,0.1832,0.20152,0.19786,0.2345,0.2748,0.28946,0.30411,0.3151,0.34442,0.34808,0.34075,0.37006,0.38106,0.38472,0.40304,0.41403,0.43968,0.44334,0.4067,0.42502,0.41403,0.458,0.4983,0.55326,0.57525,0.6009,0.59357,0.53838,0.56828
Seychelles,SYC,Total fossil fuels and cement,GCP,CO2,,,,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.029312,0.032976,0.043968,0.047632,0.05496,0.058624,0.080608,0.084272,0.076944,0.12091,0.095264,0.098928,0.084272,0.098928,0.098928,0.15022,0.16488,0.20152,0.19786,0.2345,0.15022,0.17221,0.17221,0.1832,0.20152,0.19786,0.2345,0.2748,0.28946,0.30411,0.3151,0.34442,0.34808,0.34075,0.37006,0.38106,0.38472,0.40304,0.41403,0.43968,0.44334,0.4067,0.42502,0.41403,0.458,0.4983,0.55326,0.57525,0.6009,0.59357,0.53838,0.56828
Sierra Leone,SLE,Coal,GCP,CO2,0.029312,0.029312,0.043968,0.014656,,0.010992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014656,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Oil,GCP,CO2,0.68517,0.26014,0.28213,0.35541,0.30411,0.27114,0.30045,0.25282,0.36274,1.0845,0.85738,0.80242,0.67784,0.53861,0.52029,0.52395,0.45067,0.51296,0.71082,0.67784,0.60822,0.6925,0.55326,0.68883,0.61555,0.66318,0.67418,0.4983,0.458,0.37373,0.51662,0.58258,0.31877,0.32243,0.34808,0.23083,0.30778,0.2235,0.24182,0.19419,0.32976,0.43235,0.48731,0.53494,0.52029,0.42502,0.57891,0.48731,0.50563,0.50197,0.54227,0.71082,0.83173,1.0076,1.1102,1.0446,1.1505,1.0552,1.0369,1.1908,1.2165,1.2994
Sierra Leone,SLE,Total fossil fuels and cement,GCP,CO2,0.71448,0.28946,0.3261,0.37006,0.30411,0.28213,0.30045,0.25282,0.36274,1.0845,0.85738,0.80242,0.67784,0.53861,0.52029,0.52395,0.45067,0.51296,0.71082,0.67784,0.60822,0.6925,0.55326,0.68883,0.61555,0.66318,0.67418,0.4983,0.458,0.37373,0.51662,0.58258,0.31877,0.32243,0.34808,0.23083,0.30778,0.2235,0.24182,0.19419,0.32976,0.43235,0.50197,0.53494,0.52029,0.42502,0.57891,0.48731,0.50563,0.50197,0.54227,0.71082,0.83173,1.0076,1.1102,1.0446,1.1505,1.0552,1.0369,1.1908,1.2165,1.2994
Singapore,SGP,Coal,GCP,CO2,0.010963,0.007328,0.029354,0.02196,0.021984,0.010992,0.014736,0.007328,0.021969,0.007328,0.010992,0.014659,0.010992,0.014656,0.01832,0.003664,0.010992,0.014656,0.014656,0.0036644,0.010992,0.01832,0.0073271,0.010992,0.021982,0.043968,0.025648,0.040304,0.047632,0.043968,0.07695,0.043968,0.065952,0.07328,0.087936,0.040304,,,,,,,,0.032976,0.040307,0.043964,0.029312,0.051296,0.032974,0.02931,0.051299,0.032976,0.10991,1.1358,1.6781,1.7513,1.832,3.8655,2.0553,1.9712,1.8645,3.3486
Singapore,SGP,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916,2.726,3.25,3.3819,3.0157,2.9752,3.2573,2.6527,2.7077,4.0887,6.6355,10.2629,12.0995,11.4746,12.3733,13.2527,13.5633,13.7095,14.8585,15.0077,16.2743,18.3237,19.214,19.5535,20.0457,20.1557,20.5827,20.8885,20.971,22.2252
Singapore,SGP,Oil,GCP,CO2,1.3814,2.0848,2.4841,3.2794,3.5797,2.4146,0.46419,2.814,5.1115,6.881,17.8217,16.2608,21.7092,20.676,21.4088,23.86,29.3267,27.5972,32.4484,35.4162,30.4222,25.6883,28.3742,33.3864,31.9466,32.3531,34.0752,31.7705,35.233,40.9599,43.4586,44.1915,46.4595,46.8626,56.748,37.1236,44.9972,53.7619,44.1549,46.5475,45.6864,45.1115,40.4579,39.1425,34.7191,28.8038,34.0679,33.881,46.3944,29.3901,40.1564,16.1656,31.944,31.4225,31.3602,35.1611,13.7766,13.1354,23.3818,7.0569,7.074,6.9331
Singapore,SGP,Total fossil fuels and cement,GCP,CO2,1.3923,2.0921,2.5134,3.3014,3.6017,2.4256,0.47892,2.8213,5.1335,6.8883,17.8327,16.2754,21.7202,20.6906,21.4271,23.8636,29.3376,27.6119,32.463,35.4198,30.4332,25.7066,28.3815,33.3974,31.9686,32.3971,34.1008,31.8108,35.2807,41.0038,43.5356,44.2355,47.4415,49.6619,60.0859,40.5458,48.0129,56.737,47.4122,49.2002,48.3941,49.2002,47.0934,49.4384,46.8589,40.3223,46.4705,47.185,59.9907,43.1289,55.0663,31.2063,48.3282,50.882,52.2523,56.4659,35.6544,37.1566,46.0198,29.9166,29.9095,32.5069
Slovakia,SVK,Cement,GCP,CO2,0.88355,0.9336,0.99803,0.9064,0.95689,0.99267,1.0603,1.1017,1.1044,1.1344,1.2416,1.3187,1.3185,1.3545,1.4306,1.4706,1.4974,1.5068,1.5736,1.5631,1.586,1.6136,1.5593,1.5865,1.5746,1.5279,1.5239,1.5254,1.6117,1.5769,1.4645,1.038,1.3069,1.0288,1.1151,1.1546,1.1004,1.2147,1.8224,1.8274,1.1905,1.2093,1.1652,0.92165,1.2168,1.2564,1.3891,1.4849,1.6039,1.2131,0.85992,1.2618,1.0959,1.1353,1.2668,1.3086,1.341,1.3671,1.3467,1.4043,1.4431,1.4431
Slovakia,SVK,Coal,GCP,CO2,27.1002,29.1297,30.8006,32.5593,33.191,31.9646,31.327,29.9828,31.1744,32.1021,36.0984,36.7076,35.9505,34.5482,34.0003,34.6944,35.3926,35.3502,36.199,34.3659,34.4284,34.8767,34.8516,35.3276,35.7452,35.0454,35.4496,34.7502,34.5141,32.3994,33.6287,28.8934,25.8865,24.7104,22.2247,21.3921,20.7777,20.525,19.1993,18.4118,17.7677,18.3862,17.9948,18.9338,18.9912,17.7522,18.7619,17.5608,17.0595,16.0265,16.05,16.3033,14.58,14.2761,14.0835,13.9184,13.8285,14.2844,14.2063,11.7785,9.956,12.579
Slovakia,SVK,Gas,GCP,CO2,1.4745,1.438,1.2148,1.1391,1.0704,0.96214,1.0617,1.2818,1.5529,1.8964,2.0602,2.3582,2.564,2.7457,3.3311,3.6804,4.1417,5.16,5.7911,6.2698,7.8573,6.9196,7.3848,7.3764,8.1527,8.1616,9.0826,9.1456,9.1856,10.1208,12.2394,11.9405,12.0218,11.5541,11.2043,12.3996,13.0349,13.2892,13.6603,13.8684,13.6531,14.4105,13.5143,13.1442,12.9065,13.1472,12.2399,11.3829,11.7723,10.4099,11.0494,10.4244,10.0607,10.2358,8.4855,8.7139,8.8493,9.3898,9.359,9.3697,9.2879,10.3944
Slovakia,SVK,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024183,0.02479,0.025294,0.024124,0.02513,0.026412,0.02722,0.027456,0.027148,0.027399,0.025183,0.025041,0.025336,0.026315,0.026128,0.023239,0.020046,0.018565,0.020863,0.022556,0.021204,0.020042,0.019023,0.019616,0.02767,0.020785,0.019828,0.022694,0.01973,0.01908,0.013168,0.013168
Slovakia,SVK,Oil,GCP,CO2,2.175,2.8372,3.5791,3.9165,4.869,5.1293,5.3651,6.3585,6.6932,7.8963,9.9449,11.3796,12.4129,13.8091,14.2957,15.6795,16.666,17.4205,16.4096,16.2113,15.2289,15.0447,14.1006,13.6872,14.4793,14.4102,13.5061,13.4421,12.582,11.1526,12.8181,10.4593,8.9059,8.2026,8.3491,8.2152,8.1401,8.1279,8.079,7.8213,7.4255,8.032,8.047,8.1331,8.3653,9.3239,8.9287,9.2972,9.6284,9.004,9.3339,8.8626,9.1224,8.9919,8.8664,9.6513,10.025,10.136,10.2342,10.3193,9.6104,10.0944
Slovakia,SVK,Total fossil fuels and cement,GCP,CO2,31.6332,34.3386,36.5926,38.5213,40.0873,39.0487,38.8142,38.7248,40.525,43.0293,49.3452,51.764,52.246,52.4574,53.0578,55.5249,57.6978,59.4375,59.9733,58.41,59.1006,58.4546,57.8963,57.9776,59.9518,59.1453,59.5622,58.8634,57.8935,55.2497,61.4702,53.2838,48.8842,46.3485,43.7543,44.1423,44.0235,44.0955,43.8247,43.0355,41.1359,43.2209,41.9609,42.2938,42.7802,42.7889,42.5521,40.9683,41.359,37.6221,38.4039,37.9848,35.9104,35.5656,33.6562,34.4682,34.9129,36.1127,36.103,33.7762,31.0947,35.3082
Slovenia,SVN,Cement,GCP,CO2,0.20405,0.19984,0.21278,0.23912,0.25309,0.25045,0.25364,0.24569,0.27138,0.28065,0.30952,0.34921,0.40208,0.40513,0.4202,0.44537,0.46696,0.4784,0.49732,0.50591,0.51286,0.57952,0.55357,0.54809,0.5349,0.51184,0.50222,0.47395,0.52188,0.4772,0.47045,0.41674,0.38485,0.28868,0.38265,0.40612,0.43607,0.44149,0.46013,0.46453,0.49067,0.50496,0.44347,0.45141,0.47321,0.48673,0.51156,0.5429,0.59303,0.42151,0.35835,0.30583,0.31582,0.39109,0.41828,0.36721,0.34372,0.41023,0.45008,0.47762,0.47488,0.47488
Slovenia,SVN,Coal,GCP,CO2,3.1929,3.3794,3.387,3.7044,4.1158,3.9084,3.5967,3.1365,3.065,2.9941,3.8521,4.3288,4.0574,3.7433,3.8604,4.201,4.1318,3.8255,3.8369,3.9806,3.8639,5.8322,4.8547,5.6451,6.3256,6.5498,6.5897,6.4526,6.4578,6.6079,7.1275,6.3595,6.8182,6.2933,5.9651,6.0703,5.5906,6.0217,6.1807,5.5626,5.819,6.4879,6.8974,6.4842,6.686,6.6492,6.6967,6.9413,6.6798,6.1412,6.2836,6.3265,5.9922,5.7406,4.5054,4.6153,4.9639,4.9067,4.7921,4.5305,4.3927,3.6143
Slovenia,SVN,Gas,GCP,CO2,0.032846,0.038723,0.039752,0.048875,0.066201,0.093474,0.096051,0.10553,0.12824,0.15768,0.21396,0.24991,0.31041,0.30746,0.33793,0.34526,0.35984,0.38995,0.42284,0.4993,0.63392,0.78775,0.82343,0.87834,1.0541,1.0845,1.1182,1.269,1.2692,1.3595,1.7398,1.7679,1.4778,1.4768,1.5191,1.5319,1.6341,1.5666,1.6274,1.6695,1.7049,1.7502,1.7139,1.8844,1.8982,1.9278,1.902,1.8858,1.8776,1.7852,1.8819,1.7506,1.684,1.6425,1.4883,1.5784,1.6839,1.7533,1.7204,1.753,1.7497,1.8429
Slovenia,SVN,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,0.016998,0.019012,0.018154,0.016427,0.016354,0.019022,0.018797,0.022361,0.022554,0.024078,0.10082,0.093018,0.12002,0.10787,0.1037,0.11829,0.11532,0.12321,0.11626,0.11726,0.11759,0.13494,0.1438,0.15847,0.16102,0.16555,0.17996,0.18681,0.17167,0.17335,0.1741,0.18662,0.1899,0.15471,0.11062,0.11688,0.12983,0.13916,0.13095,0.1246,0.1251,0.1251
Slovenia,SVN,Oil,GCP,CO2,0.9097,0.9319,1.0287,1.2007,1.45,1.8037,2.0542,2.5742,3.0181,3.289,4.4131,4.5374,4.0877,6.1277,6.0027,6.0823,6.4618,6.399,7.6376,8.4939,8.2134,7.1745,6.9554,7.1342,7.0694,7.1362,7.7512,7.3584,7.8731,7.5961,5.3848,5.1219,4.9088,5.9073,6.473,7.0581,8.0682,8.1977,7.5006,7.4464,6.7921,7.2858,7.2356,7.1577,7.3541,7.5363,7.7082,7.607,8.784,7.5707,7.6238,7.6559,7.4618,7.1027,6.9467,6.8742,7.2402,7.311,7.3263,7.0566,6.0192,6.3875
Slovenia,SVN,Total fossil fuels and cement,GCP,CO2,4.3395,4.5498,4.6683,5.1931,5.8851,6.056,6.0005,6.0619,6.4827,6.7215,8.7887,9.4654,8.8576,10.5836,10.6212,11.0739,11.4204,11.0929,12.3946,13.4797,13.2411,14.3929,13.2052,14.2222,15.0003,15.3013,15.9801,15.5763,16.1445,16.0647,15.0948,13.9742,13.8834,14.2472,14.6365,15.3542,15.9993,16.5069,16.0389,15.4123,15.0537,16.3026,16.5645,16.2713,16.7045,16.9323,17.1783,17.3428,18.2784,16.204,16.4595,16.3586,15.7605,15.1333,13.5682,13.6533,14.4646,14.622,14.5267,14.0481,12.8662,12.5493
Solomon Islands,SLB,Oil,GCP,CO2,0.010992,0.014656,0.014656,0.014656,0.01832,0.025648,0.025648,0.032976,0.03664,0.03664,0.040304,0.047632,0.05496,0.065952,0.065952,0.058624,0.062288,0.080608,0.062288,0.10992,0.10259,0.13557,0.12091,0.1429,0.1429,0.15022,0.15389,0.16122,0.15755,0.16122,0.14656,0.15755,0.16122,0.17221,0.1832,0.19053,0.19786,0.20518,0.21618,0.21618,0.2235,0.2345,0.24549,0.25648,0.2748,0.28213,0.28946,0.30045,0.30778,0.31877,0.32976,0.34442,0.34808,0.37373,0.32976,0.29312,0.28946,0.28579,0.28946,0.29312,0.30936,0.31792
Solomon Islands,SLB,Total fossil fuels and cement,GCP,CO2,0.010992,0.014656,0.014656,0.014656,0.01832,0.025648,0.025648,0.032976,0.03664,0.03664,0.040304,0.047632,0.05496,0.065952,0.065952,0.058624,0.062288,0.080608,0.062288,0.10992,0.10259,0.13557,0.12091,0.1429,0.1429,0.15022,0.15389,0.16122,0.15755,0.16122,0.14656,0.15755,0.16122,0.17221,0.1832,0.19053,0.19786,0.20518,0.21618,0.21618,0.2235,0.2345,0.24549,0.25648,0.2748,0.28213,0.28946,0.30045,0.30778,0.31877,0.32976,0.34442,0.34808,0.37373,0.32976,0.29312,0.28946,0.28579,0.28946,0.29312,0.30936,0.31792
Somalia,SOM,Cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021704,0.021416,0.016421,0.004099,0.010232,0.010216,0.010201,0.010185,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Oil,GCP,CO2,0.084272,0.087936,0.10626,0.10259,0.13557,0.1319,0.13923,0.22717,0.15389,0.16122,0.21618,0.18686,0.2345,0.26381,0.32976,0.50197,0.47998,0.79875,0.55693,0.48731,0.81341,0.2748,0.71814,0.93432,0.71448,0.85738,0.92333,0.99294,0.98195,0.93066,0.71448,0.70349,0.67051,0.63021,0.61922,0.57891,0.56792,0.53861,0.51296,0.49098,0.47998,0.50197,0.58624,0.59357,0.59357,0.59357,0.59357,0.60822,0.6009,0.59723,0.61189,0.61189,0.60822,0.63021,0.63021,0.63021,0.63754,0.63754,0.63754,0.63754,0.57826,0.61037
Somalia,SOM,Total fossil fuels and cement,GCP,CO2,0.084272,0.087936,0.10626,0.10259,0.13557,0.1319,0.13923,0.22717,0.15389,0.16122,0.21618,0.18686,0.2345,0.26381,0.32976,0.50197,0.47998,0.79875,0.55693,0.48731,0.81341,0.2748,0.71814,0.93432,0.71448,0.85738,0.92333,0.99294,1.0037,0.95207,0.7309,0.70759,0.68074,0.64042,0.62942,0.5891,0.56792,0.53861,0.51296,0.49098,0.47998,0.50197,0.58624,0.59357,0.59357,0.59357,0.59357,0.60822,0.6009,0.59723,0.61189,0.61189,0.60822,0.63021,0.63021,0.63021,0.63754,0.63754,0.63754,0.63754,0.57826,0.61037
South Africa,ZAF,Cement,GCP,CO2,1.3374,1.2829,1.3157,1.4247,1.7081,1.9189,1.9698,1.9807,2.1806,2.5222,2.842,2.8896,3.0132,3.3793,3.5925,3.5269,3.4616,3.2233,3.342,3.3742,3.5176,3.9515,3.904,3.8457,3.9808,3.4189,3.258,3.2648,4.1084,3.8832,3.7729,3.5837,3.3873,3.5412,3.8011,4.3567,4.3175,4.3236,3.9517,3.7765,3.6715,3.6363,4.2054,4.4584,4.3355,5.068,5.3326,5.4908,5.3428,5.5707,5.0451,4.6384,4.6327,4.8933,4.9105,5.4192,5.6914,5.4815,5.4661,5.453,5.071,5.071
South Africa,ZAF,Coal,GCP,CO2,87.4381,90.4715,93.263,96.6046,102.5517,111.0998,109.0474,112.9062,118.4749,120.7105,123.8945,133.4246,137.8624,137.2417,140.3459,144.4723,151.7592,158.5962,161.5384,179.9793,194.0601,218.1467,230.7544,239.8235,264.7753,273.5286,280.2954,283.9788,293.6659,283.9527,265.0977,277.7129,259.6677,289.7235,299.2018,319.5301,324.1101,333.2958,325.8212,336.7472,337.8831,337.6926,325.5281,357.4448,384.0861,376.7178,382.0165,392.172,418.2969,390.674,394.4369,389.6701,392.8211,392.6636,399.2038,377.0256,384.4897,369.918,355.1119,394.3453,373.2201,370.2665
South Africa,ZAF,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4442,3.4918,3.5174,3.9241,3.9242,3.9241,3.5321,3.1547,2.6564,3.4735,3.1987,4.155,4.122,2.4696,6.3644,6.3131,6.1262,7.8923,8.1194,7.0385,8.8669,8.8009,9.2553,9.3835,9.0428,9.9661,7.8152,7.3389,9.1196,9.105,8.484,8.2338
South Africa,ZAF,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073433,0.051136,0.051944,0.044594,0.04151,0.029742,0.057133,0.041698,0.054746,0.052396
South Africa,ZAF,Oil,GCP,CO2,9.0681,10.3655,11.0913,11.6959,15.2862,15.1213,17.2176,18.8733,17.2982,19.9102,22.8817,32.0893,30.678,32.7312,32.6059,37.002,37.6842,37.9151,36.9954,35.3136,30.62,34.977,45.7749,48.2329,46.8369,46.9139,46.9437,41.4211,44.8803,52.8752,40.6154,41.2383,34.753,23.1565,31.6463,33.7674,31.6496,44.2428,44.5872,30.6897,33.3021,25.8862,22.4493,39.7438,54.2382,27.8317,53.0799,59.3316,63.2406,77.1199,54.458,62.6654,52.1717,51.6368,58.657,53.7655,58.935,56.612,65.4825,57.9791,49.002,52.3052
South Africa,ZAF,Total fossil fuels and cement,GCP,CO2,97.8435,102.1198,105.67,109.7252,119.546,128.14,128.2349,133.7601,137.9538,143.1428,149.6182,168.4035,171.5536,173.3522,176.5443,185.0012,192.905,199.7346,201.8759,218.6672,228.1978,257.0752,280.4333,291.9021,315.593,323.8613,330.4971,328.6647,342.6547,340.711,312.9302,326.0267,301.3254,320.3453,338.5734,361.5783,363.6094,385.0169,377.0165,374.6869,378.0554,371.37,356.3048,404.1165,449.0241,415.9306,446.5552,464.8868,494.9997,480.4031,462.8069,465.7747,458.9542,458.6282,471.866,446.221,456.9729,439.3801,435.2372,466.9242,435.8319,435.9289
South Korea,KOR,Cement,GCP,CO2,0.21449,0.25803,0.38887,0.38517,0.61409,0.79591,0.93038,1.2067,1.7663,2.3877,2.8785,3.3905,3.1911,4.0147,4.3333,4.9526,5.7914,6.9091,7.3469,7.9502,7.5448,7.5313,8.6074,10.215,9.776,9.7609,11.1583,12.2065,13.7589,14.4272,15.873,18.9623,21.1289,24.7005,26.84,28.1046,28.3085,29.3204,22.8789,23.7194,24.7559,25.6653,27.1071,27.9204,26.1236,23.3259,23.1397,26.2751,26.0798,24.5534,24.2973,24.7206,24.8486,25.0501,25.412,25.7787,26.6718,26.3506,24.7021,24.9299,22.8656,23.7041
South Korea,KOR,Coal,GCP,CO2,10.2402,11.9007,13.9195,16.7709,18.3316,19.6354,22.5263,23.4117,20.0457,20.0311,23.2826,23.5412,24.518,28.7602,29.5355,30.6787,33.7967,37.0614,36.3505,46.0015,49.4237,59.9268,60.5702,64.5581,77.6409,87.829,91.1486,92.2763,98.9153,96.028,94.308,94.0939,91.3204,99.6199,101.8015,105.2999,122.6894,133.3129,137.5984,145.6347,163.8831,174.6256,187.6365,195.3191,203.138,209.2935,216.4283,228.4272,253.0412,262.3945,295.0503,320.1691,316.9899,320.6436,331.3039,335.4113,320.6974,337.6688,340.3476,321.6061,282.8834,283.9084
South Korea,KOR,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14638,4.4771,5.7835,5.5984,6.4331,7.4414,9.733,12.1591,16.1857,19.5737,25.8593,31.4273,29.3992,35.7975,40.2041,44.163,49.069,51.4006,60.2341,65.2696,67.995,73.3701,75.9243,72.1712,91.5412,98.5129,106.5663,111.5309,101.4453,92.5889,96.6555,100.8606,117.1727,113.5864,116.6345,126.7897
South Korea,KOR,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062289,0.021984,0.014656,0.01832,,,,,,,,,,,,,,,,,,,,,0.0003008,0.0060912
South Korea,KOR,Oil,GCP,CO2,2.0854,2.29,2.9532,3.9271,3.2494,4.547,6.5256,10.4948,15.3851,20.0494,27.5552,31.602,32.538,40.1998,41.6817,46.0345,53.5164,61.4892,69.4218,78.9226,77.5559,72.1316,71.6043,74.3605,73.2836,71.1678,73.8439,76.3986,92.4958,107.4568,130.9471,151.6711,173.9715,189.4268,206.5728,226.0788,239.4715,246.0702,183.5861,200.6282,206.2291,206.0827,207.1155,205.3725,196.2558,195.0694,190.0542,187.2581,171.0883,172.7083,176.1564,171.4687,170.8172,168.5822,161.5335,170.594,184.0341,179.4134,177.6329,175.7973,165.0679,171.4842
South Korea,KOR,Total fossil fuels and cement,GCP,CO2,12.5401,14.4487,17.2616,21.0832,22.1952,24.9783,29.9822,35.1132,37.1971,42.4682,53.7164,58.5337,60.2471,72.9746,75.5505,81.6658,93.1046,105.4597,113.1193,132.8742,134.5244,139.5897,140.7819,149.1336,160.7005,168.7577,176.2972,185.3584,210.9535,223.5104,250.5108,275.6882,299.9054,330.174,355.6948,383.6655,421.0584,444.9896,378.0524,410.5371,439.9807,455.6306,476.0649,485.2128,491.3894,498.6883,503.4782,521.7087,532.6508,537.8198,594.3391,623.4428,627.943,634.5807,629.3665,634.1773,637.9141,654.5373,670.1687,646.1023,597.6342,616.075
South Sudan,SSD,Coal,GCP,CO2,0.0026091,0.0034405,0.0020156,0.0040378,,0.0014121,0.00028268,0.00028344,0.00028429,0.00028328,0.00028204,0.00028298,,0.00028291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
